,Z1,,Z2,,Z3,,Z4,,Z5,,Z6,,Z7,,Z8,,Z9,,Z10,,Z11,,Z12,,Z13,,Z14,,Z15,,Z16,,Z17,,Z18,,Z19,,Z20,,Z21,,Z22,,Z23,,Z24,,Z25,,Z26,,Z27,,Z28,,Z29,,Z30,,Z31,,Z32,,Z33,,Z34,,Z35,,Z36,,Z37,,Z38,,Z39,,Z40,,Z41,,Z42,,Z43,,Z44,,Z45,,Z46,,Z47,,Z48,,Z49,,Z50,,Z51,,Z52,,Z53,,Z54,,Z55,,Z56,,Z57,,Z58,,Z59,,Z60,,Z61,,Z62,,Z63,,Z64,,Z65,,Z66,,Z67,,Z68,,Z69,,Z70,,Z71,,Z72,,Z73,,Z74,,Z75,,Z76,,Z77,,Z78,,Z79,,Z80,,Z81,,Z82,,Z83,,Z84,,Z85,,Z86,,Z87,,Z88,,Z89,,Z90,,Z91,,Z92,,Z93
248.3813934,0.000765683,248.3813934,0.014226997,248.3813934,0.053332645,248.3813934,0.050355315,248.3813934,0.02538153,248.3813934,0.003721189,248.3813934,0.000881716,248.3813934,0.005329431,248.3813934,0.003844988,248.3813934,0.013071631,248.3813934,0.012750532,248.3813934,0.021666519,248.3813934,0.013767523,248.3813934,0.023957962,248.3813934,0.011749057,248.3813934,0.00793449,248.3813934,0.004706159,248.3813934,0.019291295,248.3813934,0.013585306,248.3813934,0.006019789,248.3813934,0.004009211,248.3813934,0.009417236,248.3813934,0.003827594,248.3813934,0.004678893,248.3813934,0.002425415,248.3813934,0.017476328,248.3813934,0.00346292,248.3813934,0.015265419,248.3813934,0.011481771,248.3813934,0.025333313,248.3813934,0.008674926,248.3813934,0.015252281,248.3813934,0.026497155,248.3813934,0.004883589,248.3813934,0.014403356,248.3813934,0.009566617,248.3813934,0.019736363,248.3813934,0.007151496,248.3813934,0.013025322,248.3813934,0.010905884,248.3813934,0.004993265,248.3813934,0.008530577,248.3813934,0.005208431,248.3813934,0.018624384,248.3813934,0.02427043,248.3813934,0.026766963,248.3813934,0.008776637,248.3813934,0.007843652,248.3813934,0.005162953,248.3813934,0.009852851,248.3813934,0.003467434,248.3813934,0.010575799,248.3813934,0.090947457,248.3813934,0.012497523,248.3813934,0.027808521,248.3813934,0.001390852,248.3813934,0.007285964,248.3813934,0.022576699,248.3813934,0.004072414,248.3813934,-0.002872519,248.3813934,0.001314068,248.3813934,0.007631524,248.3813934,0.025136799,248.3813934,-0.003807139,248.3813934,0.016703717,248.3813934,-0.000797487,248.3813934,0.002721123,248.3813934,0.034854487,248.3813934,0.000501805,248.3813934,0.003114558,248.3813934,0.032436024,248.3813934,-0.002136386,248.3813934,0.004398664,248.3813934,-0.005414789,248.3813934,0.00231217,248.3813934,-0.009173489,248.3813934,-0.002967399,248.3813934,-0.002646474,248.3813934,-0.001443795,248.3813934,0.001925285,248.3813934,-0.004693353,248.3813934,-0.011187787,248.3813934,-0.001333976,248.3813934,-0.007335953,248.3813934,-0.003063696,248.3813934,0.003623422,248.3813934,-0.004484907,248.3813934,-0.005470773,248.3813934,-0.000386978,248.3813934,-0.004937173,248.3813934,-0.00520009,248.3813934,-0.004763154,248.3813934,-0.007329997
248.2246857,0.000796879,248.2246857,0.014305911,248.2246857,0.053558011,248.2246857,0.050571814,248.2246857,0.025453191,248.2246857,0.003815059,248.2246857,0.000924361,248.2246857,0.005298064,248.2246857,0.003821954,248.2246857,0.013076887,248.2246857,0.012795586,248.2246857,0.021942791,248.2246857,0.014078999,248.2246857,0.024167161,248.2246857,0.011887111,248.2246857,0.008303733,248.2246857,0.004829742,248.2246857,0.019394547,248.2246857,0.013763809,248.2246857,0.006034672,248.2246857,0.004045554,248.2246857,0.009451706,248.2246857,0.003889648,248.2246857,0.00473751,248.2246857,0.002339314,248.2246857,0.017561305,248.2246857,0.003542772,248.2246857,0.015388235,248.2246857,0.011583716,248.2246857,0.02553807,248.2246857,0.00874045,248.2246857,0.015462532,248.2246857,0.026711546,248.2246857,0.004863902,248.2246857,0.014444995,248.2246857,0.009624257,248.2246857,0.019828504,248.2246857,0.007182813,248.2246857,0.013075579,248.2246857,0.010828116,248.2246857,0.004880159,248.2246857,0.008775052,248.2246857,0.005316879,248.2246857,0.018666159,248.2246857,0.024334079,248.2246857,0.026960416,248.2246857,0.008823208,248.2246857,0.007799795,248.2246857,0.005139325,248.2246857,0.009825869,248.2246857,0.003481916,248.2246857,0.010622881,248.2246857,0.089587912,248.2246857,0.012452314,248.2246857,0.027944848,248.2246857,0.001449546,248.2246857,0.007375896,248.2246857,0.022690801,248.2246857,0.004209199,248.2246857,-0.002850095,248.2246857,0.001324558,248.2246857,0.007617087,248.2246857,0.024981417,248.2246857,-0.003767108,248.2246857,0.01668112,248.2246857,-0.000752319,248.2246857,0.002782889,248.2246857,0.034942769,248.2246857,0.000516992,248.2246857,0.003179301,248.2246857,0.0323359,248.2246857,-0.002095995,248.2246857,0.004412366,248.2246857,-0.005426447,248.2246857,0.00232271,248.2246857,-0.009162185,248.2246857,-0.002919113,248.2246857,-0.002619047,248.2246857,-0.001465931,248.2246857,0.001927313,248.2246857,-0.004663493,248.2246857,-0.011168715,248.2246857,-0.001269713,248.2246857,-0.00730938,248.2246857,-0.003082254,248.2246857,0.003706333,248.2246857,-0.004352688,248.2246857,-0.005452675,248.2246857,-0.000370788,248.2246857,-0.004884294,248.2246857,-0.005095925,248.2246857,-0.004622875,248.2246857,-0.007266259
248.0679626,0.000806527,248.0679626,0.014264874,248.0679626,0.053592626,248.0679626,0.050653107,248.0679626,0.02547471,248.0679626,0.003790356,248.0679626,0.000935672,248.0679626,0.005261852,248.0679626,0.003886305,248.0679626,0.013169093,248.0679626,0.012744082,248.0679626,0.022127377,248.0679626,0.01420231,248.0679626,0.024245439,248.0679626,0.011856969,248.0679626,0.007983581,248.0679626,0.004864793,248.0679626,0.019453019,248.0679626,0.013877782,248.0679626,0.006032834,248.0679626,0.004005188,248.0679626,0.009486787,248.0679626,0.003951816,248.0679626,0.004674131,248.0679626,0.00229018,248.0679626,0.01763735,248.0679626,0.003575265,248.0679626,0.015414976,248.0679626,0.011756956,248.0679626,0.025693458,248.0679626,0.008749827,248.0679626,0.015519671,248.0679626,0.026813412,248.0679626,0.004908407,248.0679626,0.014441275,248.0679626,0.009661337,248.0679626,0.019742947,248.0679626,0.007183787,248.0679626,0.013112315,248.0679626,0.010948038,248.0679626,0.00480485,248.0679626,0.008958168,248.0679626,0.005399458,248.0679626,0.018723045,248.0679626,0.02435809,248.0679626,0.027012864,248.0679626,0.008905347,248.0679626,0.007805198,248.0679626,0.005213251,248.0679626,0.009733946,248.0679626,0.003500025,248.0679626,0.010673312,248.0679626,0.093107484,248.0679626,0.012565678,248.0679626,0.028018231,248.0679626,0.001429781,248.0679626,0.007424292,248.0679626,0.022753973,248.0679626,0.00423492,248.0679626,-0.002773864,248.0679626,0.001361923,248.0679626,0.007620196,248.0679626,0.025165407,248.0679626,-0.003765209,248.0679626,0.016681658,248.0679626,-0.000673548,248.0679626,0.002851491,248.0679626,0.034963585,248.0679626,0.00053827,248.0679626,0.003167254,248.0679626,0.032539718,248.0679626,-0.002069769,248.0679626,0.004405279,248.0679626,-0.00548156,248.0679626,0.002280161,248.0679626,-0.009220121,248.0679626,-0.002909548,248.0679626,-0.00258292,248.0679626,-0.001352195,248.0679626,0.001856466,248.0679626,-0.004696631,248.0679626,-0.011251507,248.0679626,-0.001255775,248.0679626,-0.00739622,248.0679626,-0.003030845,248.0679626,0.003773017,248.0679626,-0.004293945,248.0679626,-0.005480947,248.0679626,-0.000366184,248.0679626,-0.004874925,248.0679626,-0.005012308,248.0679626,-0.004652738,248.0679626,-0.007214121
247.9112396,0.000841021,247.9112396,0.014307329,247.9112396,0.053712979,247.9112396,0.050904647,247.9112396,0.025565634,247.9112396,0.003814406,247.9112396,0.000986158,247.9112396,0.005300868,247.9112396,0.004014959,247.9112396,0.013188038,247.9112396,0.012788414,247.9112396,0.022343246,247.9112396,0.014305911,247.9112396,0.024394834,247.9112396,0.011862051,247.9112396,0.008120232,247.9112396,0.005039589,247.9112396,0.019551653,247.9112396,0.014072101,247.9112396,0.006143142,247.9112396,0.004019243,247.9112396,0.009540526,247.9112396,0.003979637,247.9112396,0.004709143,247.9112396,0.002377521,247.9112396,0.017678168,247.9112396,0.00363911,247.9112396,0.015516103,247.9112396,0.011906266,247.9112396,0.02584338,247.9112396,0.008823023,247.9112396,0.01567114,247.9112396,0.026984572,247.9112396,0.004958335,247.9112396,0.014534709,247.9112396,0.009660225,247.9112396,0.019766109,247.9112396,0.00720142,247.9112396,0.013193455,247.9112396,0.010996834,247.9112396,0.004697027,247.9112396,0.009025003,247.9112396,0.005572844,247.9112396,0.018765533,247.9112396,0.024407869,247.9112396,0.02717443,247.9112396,0.008925983,247.9112396,0.007888937,247.9112396,0.005287242,247.9112396,0.009811676,247.9112396,0.003492171,247.9112396,0.01074755,247.9112396,0.087794118,247.9112396,0.012447919,247.9112396,0.028132556,247.9112396,0.001506663,247.9112396,0.007572015,247.9112396,0.022898899,247.9112396,0.004270158,247.9112396,-0.002701428,247.9112396,0.001451753,247.9112396,0.007673151,247.9112396,0.025066312,247.9112396,-0.003713932,247.9112396,0.016796723,247.9112396,-0.000580286,247.9112396,0.002913874,247.9112396,0.035097491,247.9112396,0.000594827,247.9112396,0.003230309,247.9112396,0.033477221,247.9112396,-0.002076261,247.9112396,0.004428135,247.9112396,-0.005356087,247.9112396,0.002336607,247.9112396,-0.009174705,247.9112396,-0.002924821,247.9112396,-0.002440545,247.9112396,-0.001326234,247.9112396,0.001962052,247.9112396,-0.004690229,247.9112396,-0.011226687,247.9112396,-0.001246534,247.9112396,-0.007322107,247.9112396,-0.003033313,247.9112396,0.003877895,247.9112396,-0.004180127,247.9112396,-0.005490609,247.9112396,-0.000360856,247.9112396,-0.004814717,247.9112396,-0.004942496,247.9112396,-0.004458826,247.9112396,-0.007136564
247.7545319,0.000663835,247.7545319,0.014271616,247.7545319,0.053684123,247.7545319,0.050921559,247.7545319,0.025448579,247.7545319,0.003713121,247.7545319,0.000838972,247.7545319,0.005100638,247.7545319,0.003936691,247.7545319,0.01303978,247.7545319,0.012648021,247.7545319,0.022355018,247.7545319,0.014280817,247.7545319,0.024447301,247.7545319,0.011764376,247.7545319,0.008127644,247.7545319,0.004963284,247.7545319,0.019515937,247.7545319,0.014068945,247.7545319,0.006007926,247.7545319,0.003964067,247.7545319,0.009629709,247.7545319,0.003915376,247.7545319,0.00464985,247.7545319,0.002249118,247.7545319,0.017578583,247.7545319,0.00349251,247.7545319,0.015432972,247.7545319,0.011833613,247.7545319,0.025809316,247.7545319,0.008790029,247.7545319,0.015650826,247.7545319,0.027038841,247.7545319,0.004804667,247.7545319,0.014367983,247.7545319,0.009649638,247.7545319,0.019617051,247.7545319,0.006943099,247.7545319,0.013094307,247.7545319,0.010922342,247.7545319,0.004365429,247.7545319,0.00897331,247.7545319,0.005552105,247.7545319,0.018615818,247.7545319,0.024329042,247.7545319,0.027117942,247.7545319,0.008815098,247.7545319,0.007856567,247.7545319,0.005164079,247.7545319,0.010007627,247.7545319,0.003405049,247.7545319,0.01075421,247.7545319,0.088363118,247.7545319,0.012583638,247.7545319,0.028134186,247.7545319,0.001452351,247.7545319,0.007508221,247.7545319,0.022910906,247.7545319,0.004172268,247.7545319,-0.002787548,247.7545319,0.001448117,247.7545319,0.007512277,247.7545319,0.02512591,247.7545319,-0.003810988,247.7545319,0.016686661,247.7545319,-0.000675202,247.7545319,0.002834528,247.7545319,0.035138998,247.7545319,0.000524533,247.7545319,0.003114558,247.7545319,0.034061506,247.7545319,-0.002117015,247.7545319,0.004373247,247.7545319,-0.005467706,247.7545319,0.002190602,247.7545319,-0.009270955,247.7545319,-0.003156015,247.7545319,-0.002485846,247.7545319,-0.001427076,247.7545319,0.001795455,247.7545319,-0.004827312,247.7545319,-0.011405851,247.7545319,-0.001369175,247.7545319,-0.007514287,247.7545319,-0.003148254,247.7545319,0.003789938,247.7545319,-0.004247807,247.7545319,-0.005596417,247.7545319,-0.000433063,247.7545319,-0.004913012,247.7545319,-0.004986258,247.7545319,-0.004533327,247.7545319,-0.007171245
247.5978088,0.000820635,247.5978088,0.014372719,247.5978088,0.053857654,247.5978088,0.051136646,247.5978088,0.025553608,247.5978088,0.003844648,247.5978088,0.000937566,247.5978088,0.005236883,247.5978088,0.004073486,247.5978088,0.013281602,247.5978088,0.01278111,247.5978088,0.022525821,247.5978088,0.014492339,247.5978088,0.024633229,247.5978088,0.011918159,247.5978088,0.008315026,247.5978088,0.005182364,247.5978088,0.019649794,247.5978088,0.014211564,247.5978088,0.006161863,247.5978088,0.004058305,247.5978088,0.009723542,247.5978088,0.003986978,247.5978088,0.004802128,247.5978088,0.002402821,247.5978088,0.017657623,247.5978088,0.003687457,247.5978088,0.015618811,247.5978088,0.012070852,247.5978088,0.025939986,247.5978088,0.008888067,247.5978088,0.0158628,247.5978088,0.027125986,247.5978088,0.004904715,247.5978088,0.014459874,247.5978088,0.009784405,247.5978088,0.019699821,247.5978088,0.006980583,247.5978088,0.013199486,247.5978088,0.011024446,247.5978088,0.004341034,247.5978088,0.009191752,247.5978088,0.005729303,247.5978088,0.018704478,247.5978088,0.024429858,247.5978088,0.027236136,247.5978088,0.008985994,247.5978088,0.007950256,247.5978088,0.005292457,247.5978088,0.009984185,247.5978088,0.003517275,247.5978088,0.010931447,247.5978088,0.08771155,247.5978088,0.012742456,247.5978088,0.028310785,247.5978088,0.001538225,247.5978088,0.007655999,247.5978088,0.023119984,247.5978088,0.004321739,247.5978088,-0.002676988,247.5978088,0.001501857,247.5978088,0.007703267,247.5978088,0.025155449,247.5978088,-0.003710339,247.5978088,0.01684976,247.5978088,-0.000502105,247.5978088,0.002976293,247.5978088,0.035413221,247.5978088,0.000715819,247.5978088,0.003249947,247.5978088,0.033416215,247.5978088,-0.001950676,247.5978088,0.004564117,247.5978088,-0.005333944,247.5978088,0.002312274,247.5978088,-0.009050194,247.5978088,-0.002896691,247.5978088,-0.002319854,247.5978088,-0.001371652,247.5978088,0.002018092,247.5978088,-0.004652225,247.5978088,-0.011298422,247.5978088,-0.001176321,247.5978088,-0.007388636,247.5978088,-0.003031668,247.5978088,0.004021098,247.5978088,-0.004088436,247.5978088,-0.005505434,247.5978088,-0.000385323,247.5978088,-0.004808829,247.5978088,-0.004871598,247.5978088,-0.004458672,247.5978088,-0.007018853
247.4410706,0.00075308,247.4410706,0.014436378,247.4410706,0.053777311,247.4410706,0.051289208,247.4410706,0.025588175,247.4410706,0.003846032,247.4410706,0.000969787,247.4410706,0.005228132,247.4410706,0.004053575,247.4410706,0.013310269,247.4410706,0.012776498,247.4410706,0.022634564,247.4410706,0.014607762,247.4410706,0.024644462,247.4410706,0.012052994,247.4410706,0.008399444,247.4410706,0.005124552,247.4410706,0.019785371,247.4410706,0.014292321,247.4410706,0.006146608,247.4410706,0.00401232,247.4410706,0.009731431,247.4410706,0.004006859,247.4410706,0.004811551,247.4410706,0.00245655,247.4410706,0.017669458,247.4410706,0.003697012,247.4410706,0.015663974,247.4410706,0.012157441,247.4410706,0.026060363,247.4410706,0.008849705,247.4410706,0.015960056,247.4410706,0.027140398,247.4410706,0.004903459,247.4410706,0.014477592,247.4410706,0.009789542,247.4410706,0.019702638,247.4410706,0.006921926,247.4410706,0.013245626,247.4410706,0.011065125,247.4410706,0.00405381,247.4410706,0.009213064,247.4410706,0.005826495,247.4410706,0.018674644,247.4410706,0.024443686,247.4410706,0.027339475,247.4410706,0.009000742,247.4410706,0.007992493,247.4410706,0.005170733,247.4410706,0.010068636,247.4410706,0.003501722,247.4410706,0.010989719,247.4410706,0.089057349,247.4410706,0.012666197,247.4410706,0.028381938,247.4410706,0.001543161,247.4410706,0.007743978,247.4410706,0.023224125,247.4410706,0.004349009,247.4410706,-0.002682184,247.4410706,0.001523807,247.4410706,0.007700263,247.4410706,0.025404993,247.4410706,-0.003672763,247.4410706,0.016915614,247.4410706,-0.000529201,247.4410706,0.002940821,247.4410706,0.035541195,247.4410706,0.000660698,247.4410706,0.003245435,247.4410706,0.033899568,247.4410706,-0.001939028,247.4410706,0.004578583,247.4410706,-0.005313437,247.4410706,0.002263871,247.4410706,-0.009146572,247.4410706,-0.002907645,247.4410706,-0.002137211,247.4410706,-0.001371136,247.4410706,0.001960986,247.4410706,-0.004652072,247.4410706,-0.011353702,247.4410706,-0.001167853,247.4410706,-0.007417342,247.4410706,-0.003021797,247.4410706,0.003958738,247.4410706,-0.004066331,247.4410706,-0.00548197,247.4410706,-0.000358787,247.4410706,-0.004773959,247.4410706,-0.004817379,247.4410706,-0.004401173,247.4410706,-0.006917416
247.2843475,0.000766305,247.2843475,0.014361427,247.2843475,0.053899094,247.2843475,0.0514974,247.2843475,0.025574695,247.2843475,0.003856661,247.2843475,0.000938422,247.2843475,0.005170025,247.2843475,0.004128414,247.2843475,0.013281069,247.2843475,0.012854588,247.2843475,0.022758828,247.2843475,0.014780285,247.2843475,0.024722278,247.2843475,0.012133909,247.2843475,0.008473215,247.2843475,0.005120702,247.2843475,0.020021221,247.2843475,0.014456958,247.2843475,0.006146923,247.2843475,0.00409243,247.2843475,0.00992181,247.2843475,0.004050571,247.2843475,0.004791475,247.2843475,0.002499141,247.2843475,0.017647244,247.2843475,0.003746671,247.2843475,0.015777268,247.2843475,0.012198919,247.2843475,0.026136728,247.2843475,0.00886347,247.2843475,0.016100289,247.2843475,0.027218111,247.2843475,0.004935818,247.2843475,0.014392144,247.2843475,0.009857538,247.2843475,0.019691912,247.2843475,0.006693685,247.2843475,0.013318276,247.2843475,0.011163811,247.2843475,0.00381566,247.2843475,0.009363935,247.2843475,0.006020997,247.2843475,0.018603794,247.2843475,0.024455981,247.2843475,0.027498515,247.2843475,0.009093461,247.2843475,0.008038716,247.2843475,0.00500971,247.2843475,0.01017539,247.2843475,0.003556943,247.2843475,0.011200891,247.2843475,0.082191437,247.2843475,0.012903705,247.2843475,0.028631629,247.2843475,0.00158678,247.2843475,0.007763637,247.2843475,0.023472561,247.2843475,0.004384857,247.2843475,-0.002647812,247.2843475,0.001607461,247.2843475,0.007681925,247.2843475,0.02553365,247.2843475,-0.003817301,247.2843475,0.017187828,247.2843475,-0.00042065,247.2843475,0.003011976,247.2843475,0.036083627,247.2843475,0.000801184,247.2843475,0.003268621,247.2843475,0.035223629,247.2843475,-0.00188403,247.2843475,0.00463054,247.2843475,-0.005258199,247.2843475,0.002263898,247.2843475,-0.009168471,247.2843475,-0.002908468,247.2843475,-0.002016385,247.2843475,-0.001303729,247.2843475,0.002014477,247.2843475,-0.004668615,247.2843475,-0.01147085,247.2843475,-0.001123601,247.2843475,-0.007458718,247.2843475,-0.003067655,247.2843475,0.004052843,247.2843475,-0.004005651,247.2843475,-0.005520054,247.2843475,-0.00038615,247.2843475,-0.004799356,247.2843475,-0.004760594,247.2843475,-0.004277387,247.2843475,-0.006804131
247.1276245,0.000800173,247.1276245,0.014310593,247.1276245,0.053897131,247.1276245,0.051776931,247.1276245,0.025527364,247.1276245,0.003751162,247.1276245,0.000829713,247.1276245,0.005048519,247.1276245,0.004146473,247.1276245,0.013194949,247.1276245,0.012779617,247.1276245,0.022841191,247.1276245,0.014858657,247.1276245,0.024711043,247.1276245,0.012273018,247.1276245,0.008813038,247.1276245,0.005070361,247.1276245,0.020213237,247.1276245,0.014535405,247.1276245,0.006081868,247.1276245,0.004006703,247.1276245,0.009918155,247.1276245,0.004011223,247.1276245,0.004791894,247.1276245,0.002564912,247.1276245,0.017643847,247.1276245,0.003822633,247.1276245,0.015923509,247.1276245,0.012219473,247.1276245,0.026212858,247.1276245,0.008884843,247.1276245,0.01623084,247.1276245,0.027250964,247.1276245,0.004880945,247.1276245,0.014252168,247.1276245,0.009852454,247.1276245,0.0195376,247.1276245,0.006430858,247.1276245,0.013289396,247.1276245,0.011244322,247.1276245,0.003506602,247.1276245,0.009499752,247.1276245,0.006209126,247.1276245,0.018472502,247.1276245,0.024424873,247.1276245,0.027575493,247.1276245,0.009079847,247.1276245,0.007991913,247.1276245,0.00511418,247.1276245,0.010439646,247.1276245,0.003502165,247.1276245,0.011385112,247.1276245,0.084046938,247.1276245,0.012911173,247.1276245,0.028737459,247.1276245,0.001502741,247.1276245,0.00777655,247.1276245,0.023842214,247.1276245,0.004430986,247.1276245,-0.002655634,247.1276245,0.001620686,247.1276245,0.007688038,247.1276245,0.025685191,247.1276245,-0.003870207,247.1276245,0.017316954,247.1276245,-0.000401565,247.1276245,0.002986484,247.1276245,0.036603361,247.1276245,0.000803181,247.1276245,0.003272898,247.1276245,0.036128186,247.1276245,-0.001840676,247.1276245,0.004682138,247.1276245,-0.005246333,247.1276245,0.002186985,247.1276245,-0.00919047,247.1276245,-0.002985806,247.1276245,-0.001929544,247.1276245,-0.001266925,247.1276245,0.001731127,247.1276245,-0.004704108,247.1276245,-0.011690333,247.1276245,-0.001202704,247.1276245,-0.007542424,247.1276245,-0.003184643,247.1276245,0.004071369,247.1276245,-0.003950247,247.1276245,-0.005471131,247.1276245,-0.000423909,247.1276245,-0.004782254,247.1276245,-0.00484303,247.1276245,-0.004274926,247.1276245,-0.006774824
246.9708862,0.000647995,246.9708862,0.014174521,246.9708862,0.053997602,246.9708862,0.052056495,246.9708862,0.025433868,246.9708862,0.003709414,246.9708862,0.000758059,246.9708862,0.004957,246.9708862,0.004043855,246.9708862,0.013203595,246.9708862,0.012964697,246.9708862,0.022978587,246.9708862,0.015056469,246.9708862,0.024693314,246.9708862,0.012344653,246.9708862,0.009168486,246.9708862,0.005093461,246.9708862,0.020468939,246.9708862,0.014649607,246.9708862,0.006134689,246.9708862,0.004036827,246.9708862,0.009758328,246.9708862,0.003934105,246.9708862,0.004704223,246.9708862,0.002630666,246.9708862,0.017484196,246.9708862,0.003800853,246.9708862,0.016075173,246.9708862,0.01225129,246.9708862,0.026305724,246.9708862,0.008820883,246.9708862,0.016324444,246.9708862,0.027347855,246.9708862,0.004834192,246.9708862,0.014172355,246.9708862,0.009864952,246.9708862,0.019549757,246.9708862,0.006193843,246.9708862,0.013282216,246.9708862,0.011378283,246.9708862,0.003290582,246.9708862,0.009586439,246.9708862,0.006414885,246.9708862,0.018325264,246.9708862,0.024347112,246.9708862,0.027756944,246.9708862,0.009117648,246.9708862,0.007981446,246.9708862,0.005077538,246.9708862,0.010705972,246.9708862,0.003515709,246.9708862,0.011494264,246.9708862,0.081298828,246.9708862,0.013067016,246.9708862,0.028831087,246.9708862,0.001479545,246.9708862,0.007776524,246.9708862,0.024067255,246.9708862,0.004452613,246.9708862,-0.002668498,246.9708862,0.001679515,246.9708862,0.007653496,246.9708862,0.025804728,246.9708862,-0.004022733,246.9708862,0.017575106,246.9708862,-0.000441752,246.9708862,0.002992192,246.9708862,0.037093405,246.9708862,0.000879304,246.9708862,0.003206238,246.9708862,0.036273424,246.9708862,-0.001731731,246.9708862,0.00470035,246.9708862,-0.005311647,246.9708862,0.002152827,246.9708862,-0.009214698,246.9708862,-0.003072487,246.9708862,-0.001828664,246.9708862,-0.001315343,246.9708862,0.001584442,246.9708862,-0.004779182,246.9708862,-0.011792828,246.9708862,-0.001165116,246.9708862,-0.007693972,246.9708862,-0.003223803,246.9708862,0.004094704,246.9708862,-0.003938601,246.9708862,-0.00556708,246.9708862,-0.000467818,246.9708862,-0.004840726,246.9708862,-0.004798435,246.9708862,-0.004226734,246.9708862,-0.00672487
