Date and Time (UTC),Site,Weather Station,Sensor,Sensor Value (ADC),Sensor Battery (V),Sensor Tx Level,Sensor Temperature (°C),Sensor Tilt (°),Sensor Depth (m),Turbidity (NTU),Salinity (PSU),Dissolved Oxygen (%),DO Concentration (mg/l),CDOM (ppb),Chlorophyll (µg/L),Phycocyanin (ppb),Air Temperature (°C),Barometric Air Pressure (mb),Wind Speed (kph),Wind Gusts (kph),Wind Direction
2021-08-15 21:50,raeon-1,,aquaMeasure-684503,1,,,,,,,,,,1,,,,,,,
2021-08-15 21:50,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 21:50,raeon-1,,aquaMeasure-671123,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-671127,190,,,19,,,,,,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-671121,193,,,,,,,,106,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-671077,38,,,,,,,,20.9,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-671073,170,,,,,,,,93.3,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-682502,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:51,raeon-1,,aquaMeasure-684004,5,,,,5,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671132,189,,,,,,,,103.8,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-686160,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-684503,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671125,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671123,227,,,,,,,,124.6,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-670772,211,,,,,,,,115.8,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-684500,,,,,,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671127,29,,,,,,,,15.9,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671074,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671121,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671124,222,,,,,,,,121.9,,,,,,,,,
2021-08-15 21:52,raeon-1,,aquaMeasure-671077,183,,,18.3,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-684504,2,,,,,,,,,,1,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-684005,,,,,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-682502,3,,,,3,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-670774,18,,,,18,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-684501,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-684004,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-671123,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-670792,173,,,,,,,,95,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-684503,1,,,,,,,,,,1,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-671074,253,,,,,,,,138.9,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-671127,190,,,19,,,,,,,,,,,,,,
2021-08-15 21:53,raeon-1,,aquaMeasure-682517,4,,,,4,,,,,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-671125,165,,,,,,,,90.6,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-671121,194,,,,,,,,106.5,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-682008,251,,,25.1,,,,,,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-671077,21,,,,21,,,,,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-682502,72,1,,,,,,,,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:54,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-686160,,,,,,,,,,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-671074,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-684004,47,,,,,,,,,,,,83.3,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-670774,200,,,,,,,,109.8,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-670772,165,,,,165,,,,,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-671123,174,,,,174,,,,,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-671073,170,,,,,,,,93.3,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-671127,28,,,,,,,,15.4,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-684503,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:55,raeon-1,,aquaMeasure-671121,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-671077,38,,,,,,,,20.9,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-682502,36,,,,,,,,,,,7.1,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-682007,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-671125,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-684005,14,,,,14,,,,,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-671132,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-671124,215,,,,,,,,118,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-684004,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:56,raeon-1,,aquaMeasure-671127,190,,,19,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-670772,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-671121,178,,,,178,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,Airmar-60225552,,,,,,,,,,,,,,,20.8,1024.6,11.2,14.4,E
2021-08-15 21:57,raeon-1,Airmar-60225551,,,,,,,,,,,,,,,20.5,1023.9,10.5,13.9,E
2021-08-15 21:57,raeon-1,,aquaMeasure-684001,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-684503,,,,,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-682502,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-671077,182,,,18.2,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-670792,173,,,,173,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-686160,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:57,raeon-1,,aquaMeasure-684005,,,,,,,,,,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-671125,167,,,,,,,,91.7,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-682006,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-671132,187,,,,,,,,102.7,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-671074,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-684000,20,,,,,,,,,,,,35.4,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-670772,214,,,,,,,,117.5,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-671073,170,,,,170,,,,,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-670774,206,,,,,,,,113.1,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-684505,,,,,,,,,,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-671127,28,,,,,,,,15.4,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-684503,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-684004,49,,,,,,,,,,,,86.8,,,,,
2021-08-15 21:58,raeon-1,,aquaMeasure-682502,27,,,,,,,,,,,5.3,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-671121,193,,,,,,,,106,,,,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-671123,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-670792,173,,,,,,,,95,,,,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-671077,34,,,,,,,,18.7,,,,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-671125,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 21:59,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-682524,47,,,,,,,,,,,9.3,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671124,167,,,,167,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-682502,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671127,190,,,19,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-682505,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-684503,7,,,,7,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671077,180,,,18,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671073,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671123,234,,,,,,,,128.5,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671121,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-684004,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-682003,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-671125,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-686160,179,,,,179,,,,,,,,,,,,,
2021-08-15 22:00,raeon-1,,aquaMeasure-684501,11,,,,11,,,,,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-671132,190,,,,,,,,104.3,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-684005,5,,,,,,,,,,,,8.9,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-671124,213,,,,,,,,116.9,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-671074,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-670772,212,,,,,,,,116.4,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-684503,72,1,,,,,,,,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-671127,164,,,,164,,,,,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-671123,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-671073,171,,,,,,,,93.9,,,,,,,,,
2021-08-15 22:01,raeon-1,,aquaMeasure-671121,193,,,,,,,,106,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-671077,34,,,,,,,,18.7,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-684500,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-682502,32,,,,,,,,,,,6.3,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-684004,52,,,,,,,,,,,,92.1,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-670774,205,,,,,,,,112.5,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-670792,173,,,,,,,,95,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-684504,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-671125,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:02,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-682005,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-671077,180,,,18,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-671121,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-684503,,,,,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-686160,,,,,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-682502,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-671074,168,,,,168,,,,,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-682517,16,,,,,,,,,,,3.1,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-671123,230,,,,,,,,126.3,,,,,,,,,
2021-08-15 22:03,raeon-1,,aquaMeasure-671127,28,,,,,,,,15.4,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-671125,166,,,,,,,,91.1,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-684004,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-682008,254,,,,,,15,,,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-671132,188,,,,,,,,103.2,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-671073,174,,,,,,,,95.5,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-684005,20,,,,,,,,,,,,35.4,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-671124,213,,,,,,,,116.9,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-671077,34,,,,,,,,18.7,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-684503,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:04,raeon-1,,aquaMeasure-682502,41,,,,,,,,,,,8.1,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-670772,209,,,,,,,,114.7,,,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-671121,193,,,,,,,,106,,,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-671074,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-671125,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-671123,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-671127,190,,,19,,,,,,,,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:05,raeon-1,,aquaMeasure-684004,52,,,,,,,,,,,,92.1,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-670774,202,,,,,,,,110.9,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-682007,254,,,,,,15,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-686160,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-671077,181,,,18.1,,,,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-682502,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:06,raeon-1,,aquaMeasure-671121,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:07,raeon-1,Airmar-60225552,,,,,,,,,,,,,,,20.8,1024.4,11.6,15.3,E
2021-08-15 22:07,raeon-1,Airmar-60225551,,,,,,,,,,,,,,,20.5,1023.8,9.9,13.7,E
2021-08-15 22:07,raeon-1,,aquaMeasure-684004,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-671132,189,,,,,,,,103.8,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-671127,28,,,,,,,,15.4,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-671123,232,,,,,,,,127.4,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-670774,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-684005,,,,,,,,,,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-684001,31,,,,,,,,,,,,54.9,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 22:07,raeon-1,,aquaMeasure-671073,172,,,,,,,,94.4,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-670772,207,,,,,,,,113.6,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-682502,8,,,,8,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-684503,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-684505,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-682509,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-671124,214,,,,,,,,117.5,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-682006,254,,,,,,15,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-684000,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-671077,23,,,,23,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-671074,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-671121,194,,,,,,,,106.5,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-684004,2,,,,2,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-671127,190,,,19,,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-671132,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:08,raeon-1,,aquaMeasure-671125,165,,,,,,,,90.6,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-670774,20,,,,20,,,,,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-671123,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-684005,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-671073,248,,,24.8,,,,,,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-682502,45,,,,,,,,,,,8.9,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-670792,172,,,,,,,,94.4,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-670772,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-686160,,,,,,,,,,,,,,,,,,
2021-08-15 22:09,raeon-1,,aquaMeasure-682505,24,,,,,,,,,,,4.7,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-671121,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-682524,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-671074,254,,,,,,,,139.5,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-684503,1,,,,,,,,,,1,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-671077,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-671125,247,,,24.7,,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-671127,27,,,,,,,,14.8,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-684501,250,,,25,,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-684005,20,,,,20,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-682003,254,,,,,,15,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-682523,177,,,,177,,,,,,,,,,,,,
2021-08-15 22:10,raeon-1,,aquaMeasure-670774,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-670772,162,,,,162,,,,,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-682502,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-671073,171,,,,,,,,93.9,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-670792,246,,,24.6,,,,,,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-671124,212,,,,,,,,116.4,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-671074,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-671121,167,,,,167,,,,,,,,,,,,,
2021-08-15 22:11,raeon-1,,aquaMeasure-684503,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-671077,36,,,,,,,,19.8,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-671123,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-671127,191,,,19.1,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-684005,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-684004,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-684501,1,,,,,,,,,,1,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-671125,165,,,,,,,,90.6,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-684504,1,,,,,,,,,,1,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-671073,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-686160,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-684500,,,,,,,,,,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-670774,199,,,,,,,,109.3,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-671132,190,,,,,,,,104.3,,,,,,,,,
2021-08-15 22:12,raeon-1,,aquaMeasure-670792,163,,,,163,,,,,,,,,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-682502,41,,,,,,,,,,,8.1,,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-682005,98,,,,,,5.8,,,,,,,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-671074,253,,,,,,,,138.9,,,,,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-671124,249,,,24.9,,,,,,,,,,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-684503,1,,,,,,,,,,1,,,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-671121,200,1.5,,,,,,,,,,,,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-684004,54,,,,,,,,,,,,95.7,,,,,
2021-08-15 22:13,raeon-1,,aquaMeasure-682008,251,,,25.1,,,,,,,,,,,,,,
